category,executor,text,theme
"Здравоохранение,_поликлиники",Министерство_здравоохранения__Рязанской_области,полный бардак детский стоматология номер канищево попасть смотровой кабинет невозможно сидеть дверь кабинет часами принимать платно взрослый ребёнок похоже весь свой родня знакомый кабинет попадать поход глава врач просить разобраться дать проблема напоминать платный частный стоматология,Некачественное_оказание_медицинской_помощи
Парки,Управление_благоустройства_города,почтовый неизвестный выдрать возможно трактор столб новый год смотреть неприятно хотеться рассчитывать скорый восстановление,Некачественное_содержание_инфраструктуры_в_парках
Многоквартирные_дома,Администрация_Рязанского_муниципального_района,добрый время сутки момент подача отопление наш дом адрес ул зелёный далее радиатор квартира недостаточно тёплый средний температура комната квартира очень холодный особенно ночью просить решить проблема короткий срок также сообщать температура горячий вода вечер сильно падать невозможно помыться,Перебои/Отсутствие_теплоснабжения
Дворовая_территория,Префектура_Железнодорожного_района,вывозиться мусор ряд контейнер дом улица ленинский комсомол дзержинский,Неубранная_контейнерная_площадка
Многоквартирные_дома,Префектура_Советского_района,надпись стена дом касимовский шоссе просьба закрасить фото,"Несанкционированные_объявления,_надписи_и_рисунки_на_фасадах"
Дворовая_территория,Префектура_Советского_района,надпись стена дом панфёровский переулок просьба закрасить фото,Надписи_и_рисунки_на_заборах_и_дворовых_сооружениях
Дворовая_территория,Префектура_Советского_района,надпись стена дом панфёровский переулок просьба закрасить фото,Надписи_и_рисунки_на_заборах_и_дворовых_сооружениях
Многоквартирные_дома,Префектура_Советского_района,надпись стена дом касимовский шоссе просьба закрасить фото,"Несанкционированные_объявления,_надписи_и_рисунки_на_фасадах"
Многоквартирные_дома,Префектура_Советского_района,надпись стена дом касимовский шоссе просьба закрасить фото,"Несанкционированные_объявления,_надписи_и_рисунки_на_фасадах"
Многоквартирные_дома,Управление_энергетики_и_жилищно-коммунального_хозяйства,хотеть показать выглядеть пандус подъезд первое обращение конец никакой работа управлять компания произвести пандус весь завалить снег,Неисправность/Недоступность_подъемной_платформы_для_инвалидов
Дороги,Управление_благоустройства_города,провалиться дорога образоваться трамплин который подрыгивать весь машина перекрёсток ряд лента,Повреждение_или_отсутствие_дорожного_покрытия
Дороги,Управление_благоустройства_города,ул быстрецкий дорога расчищаться полностью ширина дорожный покрытие позволять проехать машина встреча происходить постоянный столкновение просьба расчистить снег полностью расширить дорога летний период,Неубранный_снег_на_проезжей_части
Городская_территория,Префектура_Советского_района,установленный плакат незаконно ул кальный ранее данный плакат принадлежать ск вятич данный момент земля имя принадлежать просить удалить,Проблемы_свободного_проезда_и_прохода_для_транспорта_и_пешеходов
Городская_территория,Префектура_Советского_района,около торец дом ул кальный установленный деревянный столб который подходить провод понятно установленный просьба удалить,Проблемы_свободного_проезда_и_прохода_для_транспорта_и_пешеходов
Городская_территория,Управление_благоустройства_города,просить рассмотреть возможность переделать столб буква литр угловой опора установленный торец дом кальный стандартный вертикальный столб самый увеличиться место парковка,Не_работает_уличное_освещение
"Торговля,_товары,_услуги",Министерство_промышленности_и_экономического_развития_Рязанской_области,кальный улица ряд установленный киоск происходить несанкционированный продажа спиртное,Нарушения_в_сфере_розничной_продажи_алкогольной_продукции
Многоквартирные_дома,Управление_энергетики_и_жилищно-коммунального_хозяйства,согласно плата правило норма технический эксплуатация жилищный фонд утвердить постановление госстрой российский федерация год рекомендоваться наружное входной дверь устанавливать скребок металлический решётка очистка обувь грязь снег позволить поддержать чистота подъезд снизить нагрузка уборщица,Некачественный_текущий_ремонт
Дороги,Управление_благоустройства_города,выезд налево ул быстрецкий касимовский шоссе постоянно происходить авария затруднить движение касимоский ш просить рассмотреть возможность перенос светофор ул быстрецкий поворот налево сделать безопасный придумать удобный вариант решение дать проблема,Неисправный_светофор
Дворовая_территория,Префектура_Советского_района,требоваться снести старое постройка ночевать бомж убрать мусор мимо дать постройка постоянно ходить ребёнок просить произвести короткий срок,Неубранная_дворовая_территория_(мусор/снег)
Дороги,Управление_благоустройства_города,ближний время заменить столб ул маяковский перекрёсток площадь ленин ул краснорядский,Неисправное_освещение_на_проезжей_части
Общественный_транспорт,Управление_транспорта,активно раздавать хороший подвижный состав б начало год рязань поступить автобус выйти малый часть троллейбус количество явно хватать начало год сказать течение год запросить часть автобус троллейбус огромный просьба администрация город рязань правительство рязанский область губернатор ро наш любимов запросить собянин метр ликсутов мосгортранс дополнительный пс наш город дать стимул развитие городской муниципальный транспорт,Иные_вопросы_и_предложения_транспортного_обслуживания
Многоквартирные_дома,Управление_энергетики_и_жилищно-коммунального_хозяйства,основание ук сервис ск уведомление отключить свет квартира ул княжий пол почему жилец пора предоставить лицевой счёт оплата электроэнергия человек грудной ребёнок делать кромешный тьма школьник делать урок купаться житель пора терпеть беспредел ук ответственный действие ук дать право шантажировать житель мера почему ук сервис ск чинить беспредел,Перебои/Отсутствие_электроснабжения
Остановки_общественного_транспорта,Управление_благоустройства_города,остановка радиоуниверситет направление полетаевский рынок работать табло прибытие общественный транспорт,Не_работает_информационное_электронное_табло
Многоквартирные_дома,Префектура_Железнодорожного_района,несанкционированный надпись дверь мкд ул гагарин просьба закрасить,"Несанкционированные_объявления,_надписи_и_рисунки_на_фасадах"
Многоквартирные_дома,Управление_энергетики_и_жилищно-коммунального_хозяйства,житель дом адрес год рязань ул княжий пол далее получить лицевой счёт прямая расчёт поставщик электроэнергия дом мес сдача город,Оплата_жилищно-коммунальных_услуг
Многоквартирные_дома,Префектура_Московского_района,ук сервис ск начать работать почему подъездный группа дом ул княжий пол далее обклеить обьявление вход существовать доска объявление каждый подъезд новый дом проблема обслуживание ветхий жильё платить просить привлечь руководство ск ответственность,"Несанкционированные_объявления,_надписи_и_рисунки_на_фасадах"
Многоквартирные_дома,Управление_энергетики_и_жилищно-коммунального_хозяйства,ук сервис ск предоставить отчёт свой деятельность житель жк юный добиться смена ук курировать работа дать ук представить контакт надзорный служба житель мочь законный порядок сменить ук помощь государственный служба контролировать деятельность ук сервис ск,"Нарушения_в_раскрытии_информации_от_управляющей_организации,_ТСЖ"
"Здравоохранение,_поликлиники",Министерство_здравоохранения__Рязанской_области,житель мкрн семчиный выражать огромный благодарность педиатр одкп самоотверженный работа врач педиатр скобликовый огромный чуткость понимание сопереживание поднятие дух болеть ребёнок внимание терпение здоровье олесь александр,Взаимоотношения_врач-пациент
Многоквартирные_дома,Управление_энергетики_и_жилищно-коммунального_хозяйства,уважаемый сотрудник жкх просить срочно устранить нависать сантиметр картинка крыша сосулить периметр дом,"Неубранные_сосульки,_наледь_и_снег,_свисающие_с_крыши_дома_или_карниза"
Многоквартирные_дома,Управление_энергетики_и_жилищно-коммунального_хозяйства,управление энергетика жилищный коммунальный хозяйство мочь рассказать почему уо текущий ремонт использовать краска любой цвет соответствующий объект чёрный жёлтый белые серый далее пока дом хундертвассер похоже минимум,"Несанкционированные_объявления,_надписи_и_рисунки_на_фасадах"
Дороги,Управление_благоустройства_города,повышенный пешеходный поток трц премьер центральный автовокзал образный перекрёсток премьера официальный пешеходный переход человек переходить дорога дело рисковать свой жизнь прямой смысл слово поэтому необходимый срочный порядок организовать пешеходный регулировать нерегулируемый хороший выйти установка знак пешеход светодиодный огонь светоотражатель использование разметка стоп линия авто знак ограничение скорость километр число въезд выезд территория трц премьер очень странно пешеходный дорожка очень широкий хороший пешеходник возможность обустроить далёкий нужно делать дополнительный поворотный асфальтовый дорожка,Некачественное_содержание_наземных/подземных_пешеходных_переходов
Городская_территория,Управление_благоустройства_города,ранний коробка сбор использовать батарейка виктория плаз полетаевский рынок необходимый вернуть год экология должный заканчиваться остаться мало точка пункт сбор батарейка сложно найти гораздо лёгкий собирать торговый центр,Неубранная_территория_(мусор/снег)
Дороги,Управление_благоустройства_города,дерево висеть проводы ряд пешеходный переход ул птицевод противоположный сторона далее улица новатор столб тяжесть дерево наклониться идти сильный снег ветер провод мочь оборваться вместе дерево упасть тротуар люба момент,Неисправное_освещение_на_проезжей_части
Дороги,Управление_благоустройства_города,почистить дорога семчиный ул княжий пол идти дорожка ребёнок невозможно небезопасно машина заносить обочина особенно грузовой который выезжать стройка наезжать человек дорога почистить впритык круг автобус далёкий сторона детский поликлиника видимо нужно просить разобраться дать проблема,Снеговые_кучи_на_обочинах
Многоквартирные_дома,Управление_энергетики_и_жилищно-коммунального_хозяйства,наш ти этажный дом сильный запах сырость подвал подъезд нижний этаж дышать трудно практически весь этаж подъезд открытый окно подъезд отопление неволя приходиться держать окно открытый выхолаживать проветривать подъезд иначе худой снаружи дом отремонтировать подвал делать собираться наш управлять компания ооо премьер комфорт плюс,Неисправность_работы_канализации
Дороги,Управление_благоустройства_города,просьба починить светофор выезд премьера именно зелёный секция возможно стоить ремонт обратить внимание заявка рф,Неисправный_светофор
Дороги,Управление_благоустройства_города,главный центральный пешеходный улица почтовый испортить знак видимо трактор который чистить улица необходимый восстановить вид главный улица смотреть противно,Повреждение_или_отсутствие_дорожных_знаков_или_дорожной_разметки
Дворовая_территория,Госжилинспекция,управлять компания качественно убирать придомовый территория вывоз собранный снег организовать собранный снег привести забор соседний частное дом забор тяжесть покоситься проезжать часть двор убираться,Неубранная_дворовая_территория_(мусор/снег)
Многоквартирные_дома,Управление_энергетики_и_жилищно-коммунального_хозяйства,наш дом неисправный система пожарный безопасность неисправный обслуживаться система пожарный сигнализация соуэ видимый вестись опрос шлейф пожарный извещатель пожарный извещатель пора заводский упаковка сломать кнопка включение отключение система дымоудаление фото этаж подъезд щит пожарный гидрант отсутствовать рукав,Неисправность_систем_пожаробезопасности_в_подъезде
Дворовая_территория,Управление_энергетики_и_жилищно-коммунального_хозяйства,просить повлиять управлять компания детский площадка двор завалить снег ребёнок играть невозможно,Некачественное_содержание_детской_площадки
Многоквартирные_дома,Управление_энергетики_и_жилищно-коммунального_хозяйства,второе подъезд грузовой лифт работать кнопка раздвижение дверь,Неисправный_лифт
Многоквартирные_дома,Управление_энергетики_и_жилищно-коммунального_хозяйства,второе подъезд грузовой лифт работать дверь,Неисправный_лифт
Дворовая_территория,Госжилинспекция,вывозить снег снег засыпать парковочный место,Неубранная_дворовая_территория_(мусор/снег)
Многоквартирные_дома,Управление_энергетики_и_жилищно-коммунального_хозяйства,второе подъезд отсутствовать пожарный рукав,Неисправность_систем_пожаробезопасности_в_подъезде
Остановки_общественного_транспорта,Управление_благоустройства_города,работать онлайн табло общественный транспорт остановка автовокзал оба сторона московский шоссе,Не_работает_информационное_электронное_табло
Многоквартирные_дома,Госжилинспекция,снег достаточно большой уровень козырёк просить почистить,Неубранный_карниз_над_подъездом_(мусор/снег)
Многоквартирные_дома,Госжилинспекция,козырёк подъезд свисать провод неизвестный предназначение просить разобраться убрать уложить правильно,Поврежденный_козырек_подъезда
Дворовая_территория,Госжилинспекция,ук рязанский сервисный центр жкх выполнять свой обязанность очистка придомовый территория снег осуществлять вывоз территория дом жалоба жильцов реагировать территория дом завалить снег парковочный место занятый сугроб снег детский площадка завалить снег ребёнок негде играть козырёк подъезд очистить снег снег падать голов житель,Неубранная_дворовая_территория_(мусор/снег)
Дороги,Управление_благоустройства_города,участок ряжский шоссе район остановка гинцветмет гореть фонарь уличный освещение просьба решить проблема фото схематично яндекскарт изобразить неработающий фонарь,Неисправное_освещение_на_проезжей_части
Дворовая_территория,Префектура_Железнодорожного_района,надпись забор вокруг контейнерный площадка двор дом семён середа просьба закрасить,Надписи_и_рисунки_на_заборах_и_дворовых_сооружениях
Дворовая_территория,Префектура_Железнодорожного_района,надпись забор дом ленинский комсомол просьба закрасить,Надписи_и_рисунки_на_заборах_и_дворовых_сооружениях
Дворовая_территория,Префектура_Московского_района,убираться снег территория дом корпус ул костычев обслуживаться тсж наш дом территория убираться протяжение весь праздник дворник выйти работа согласно штатный расписание трое ступень дом обледенеть очень скользко тяжело детский коляска пожилое человек,Неубранная_дворовая_территория_(мусор/снег)
Дворовая_территория,Префектура_Железнодорожного_района,надпись стена гараж ряд здание адрес ленинский комсомол просьба закрасить,Надписи_и_рисунки_на_заборах_и_дворовых_сооружениях
Многоквартирные_дома,Префектура_Железнодорожного_района,надпись стена дом гагарин просьба закрасить,"Несанкционированные_объявления,_надписи_и_рисунки_на_фасадах"
Многоквартирные_дома,Префектура_Железнодорожного_района,надпись стена дом татарский улица просьба закрасить,"Несанкционированные_объявления,_надписи_и_рисунки_на_фасадах"
Дворовая_территория,Префектура_Железнодорожного_района,надпись стена дом семён середа просьба закрасить,Надписи_и_рисунки_на_заборах_и_дворовых_сооружениях
Дворовая_территория,Префектура_Железнодорожного_района,надпись стена гараж двор дом адрес семён середа просьба закрасить,Надписи_и_рисунки_на_заборах_и_дворовых_сооружениях
Дворовая_территория,Префектура_Советского_района,надпись забор дом кальный улица просьба закрасить,Надписи_и_рисунки_на_заборах_и_дворовых_сооружениях
Дворовая_территория,Префектура_Советского_района,надпись забор дом кальный улица просьба закрасить,Надписи_и_рисунки_на_заборах_и_дворовых_сооружениях
Дворовая_территория,Префектура_Советского_района,надпись забор дом кальный улица просьба закрасить,Надписи_и_рисунки_на_заборах_и_дворовых_сооружениях
Дворовая_территория,Префектура_Советского_района,надпись забор дом кальный улица просьба закрасить фото,Надписи_и_рисунки_на_заборах_и_дворовых_сооружениях
Многоквартирные_дома,Префектура_Железнодорожного_района,надпись стена дом семён середа просьба закрасить,"Несанкционированные_объявления,_надписи_и_рисунки_на_фасадах"
Дворовая_территория,Префектура_Октябрьского_района,надпись стена гараж двор дом адрес куйбышевский шоссе просьба закрасить,Надписи_и_рисунки_на_заборах_и_дворовых_сооружениях
Городская_территория,Управление_благоустройства_города,гореть фонарь район остановка улица грибоедов торон центр грибоедов просьба восстановить освещение,Не_работает_уличное_освещение
Многоквартирные_дома,Управление_энергетики_и_жилищно-коммунального_хозяйства,дом предусмотреть система пожаротушение факт датчик включить пожарный рукав система дымоудаление активировать сирена подключить ук реагировать звонить писать,Неисправность_систем_пожаробезопасности_в_подъезде
Дворовая_территория,Госжилинспекция,плохо организовать очистка преддомовый территория снег ук справляться,Неубранная_дворовая_территория_(мусор/снег)
Парки,Управление_благоустройства_города,наш район активно застраиваться социальный объект пока хватать мало зелёный зона прогулка ребёнок предложение облагородить зона возле ручей быстрец отличный место отдых место хватать,Некачественное_содержание_инфраструктуры_в_парках
Остановки_общественного_транспорта,Управление_благоустройства_города,работать онлайн табло общественный транспорт остановка библиотека имя горький сторона площадь театральный,Не_работает_информационное_электронное_табло
Остановки_общественного_транспорта,Управление_благоустройства_города,работать онлайн табло общественный транспорт остановка плата ленин сторона соборный,Не_работает_информационное_электронное_табло
Городская_территория,Управление_благоустройства_города,остановка улица пирогов метр дикси ул октябрьский бесхозный урна который ежедневно несознательный гражданин свой невоспитанность кидать мусор самый создавать нелицеприятный картина просьба убрать мусор демонтировать бесхозный урна,Неубранная_территория_(мусор/снег)
Остановки_общественного_транспорта,Управление_благоустройства_города,просьба привести нормативный вид остановка улица пирогов сторона центр ул октябрьский год ремонтироваться меняться отремонтировать существующий демонтаж установка современный который использоваться большинство устанавливаться город,Некачественное_содержание_остановок_общественного_транспорта
Остановки_общественного_транспорта,Управление_благоустройства_города,отсутствовать урна остановка улица пирогов сторона центр фото бесхозный хозяин просьба установить близкий остановка обслуживать норматив уборка общественный урна,Отсутствие/Повреждение_урны
Дворовая_территория,Префектура_Московского_района,новое год единожды вывозиться мусор контейнерный площадка около дом магистральный улица стоматологический поликлиника адрес октябрьский улица полмесяца мусор снова скопиться просьба оперативно убрать мусор,Неубранная_контейнерная_площадка
Дворовая_территория,Префектура_Октябрьского_района,чиститься дорога двор дом трудовой сторона подъезд обратный сторона дом огромный колея пешеходный дорожка снег гололёд очистить песок посыпать обращаться жэу повод чистка дорога пешеходный дорожка почистить мастер благоустройство пришлый заявка объяснить трактор резинка мочь убрать колейность повод чистка дорога дом обещать поговорить начальство пройти месяц обращение дорога очистить также выход пешеходный переход горе ледяной снег улица разин весь чистить тротуар завалить дом пугачев неоднократно приезжать трактор убирать снег лёд асфальт дорога пешеходный дорожка весь получаться,Неубранная_дворовая_территория_(мусор/снег)
Многоквартирные_дома,Префектура_Октябрьского_района,надпись стена дом телевизионный улица просьба закрасить,"Несанкционированные_объявления,_надписи_и_рисунки_на_фасадах"
Многоквартирные_дома,Префектура_Октябрьского_района,надпись стена подъездный дверь дом телевизионный улица просьба закрасить,"Несанкционированные_объявления,_надписи_и_рисунки_на_фасадах"
Многоквартирные_дома,Префектура_Октябрьского_района,надпись торцевой стен дом телевизионный улица просьба закрасить фото,"Несанкционированные_объявления,_надписи_и_рисунки_на_фасадах"
Многоквартирные_дома,Префектура_Октябрьского_района,надпись стена дом телевизионный улица просьба закрасить,"Несанкционированные_объявления,_надписи_и_рисунки_на_фасадах"
Многоквартирные_дома,Префектура_Октябрьского_района,надпись стена дом ломоносов просьба закрасить,"Несанкционированные_объявления,_надписи_и_рисунки_на_фасадах"
Многоквартирные_дома,Префектура_Октябрьского_района,надпись стена дом матросов просьба закрасить,"Несанкционированные_объявления,_надписи_и_рисунки_на_фасадах"
Многоквартирные_дома,Префектура_Октябрьского_района,надпись стена дом халтурин просьба закрасить фото,"Несанкционированные_объявления,_надписи_и_рисунки_на_фасадах"
Многоквартирные_дома,Префектура_Железнодорожного_района,надпись стена дом дзержинский просьба закрасить фото,"Несанкционированные_объявления,_надписи_и_рисунки_на_фасадах"
Многоквартирные_дома,Префектура_Октябрьского_района,надпись стена дом ломоносов просьба закрасить,"Несанкционированные_объявления,_надписи_и_рисунки_на_фасадах"
Многоквартирные_дома,Префектура_Октябрьского_района,обращаться отвратительный убираться дворовый территория дать адрес непроходимый сугроб запарковать автомобиль парковка возможно тротуар сравняться проезжий частью автомобилист видно бордюр заезжать тротуар мешать проход просить обратить внимание заблокировать проезд пожарный техника дом свалка снег сделать проезжий часть,"Неубранные_сосульки,_наледь_и_снег,_свисающие_с_крыши_дома_или_карниза"
Многоквартирные_дома,Управление_энергетики_и_жилищно-коммунального_хозяйства,просить привести нормальный состояние лифт дать адрес ободрать плёнка сделать генеральный уборка повесить зеркало,Неисправный_лифт
Многоквартирные_дома,Префектура_Октябрьского_района,просить закрасить надпись фасад дом лифт дом,"Несанкционированные_объявления,_надписи_и_рисунки_на_фасадах"
Дворовая_территория,Префектура_Октябрьского_района,просить организовать свободный доступ мусорный контейнер лазить картон который собирать техника смотритель возможно,Неубранная_контейнерная_площадка
Многоквартирные_дома,Управление_энергетики_и_жилищно-коммунального_хозяйства,просить организовать ремонт подъезд дать адрес новогодний праздник подъезд находиться кровь штукатурка отвалиться,Некачественный_текущий_ремонт
Дороги,Министерство_транспорта_и_автомобильных_дорог_Рязанской_области,плохой состояние региональный дорога пос казачий слобода граница тамбовский область капитальный ремонт участок проводиться очень давно невозможно безопасно ехать километр число,Повреждение_или_отсутствие_дорожного_покрытия
Дороги,Управление_благоустройства_города,рассмотреть вариант установка светофор пересечение народный бульвар ул великанов нормальный переход человек постоянно идти непрекращающийся поток машина зачастую пропускать человек большой скорость светофор также поспособствовать сдерживание часть автомобиль дать небольшой разгрузка выезд народный бульвар московский шоссе,Неисправный_светофор
Дороги,Управление_благоустройства_города,рассмотреть вариант установка светофор пересечение народный бульвар ул крупский район загс нормальный переход человек также помочь грамотно распределить поток нестандартный перекрёсток зачастую бывать авария светофор также поспособствовать сдерживание часть автомобиль дать небольшой разгрузка выезд народный бульвар московский шоссе,Неисправный_светофор
Остановки_общественного_транспорта,Управление_благоустройства_города,народный бульвар район улица великанов остановка отсутствовать маршрутка останавливаться высаживать пассажир приходиться маршрутка нырять прямо грязь выпадать снег сугроб освещение отсутствовать,Отсутствие_и_повреждение_остановочных_комплексов_на_остановках_общественного_транспорта
Многоквартирные_дома,Администрация_Михайловского_муниципального_района_Рязанской_области,добрый день возникнуть проблема который местный власть хотеть решать проживать бабушка год адрес ул освобождение дом проводиться капитальный ремонт недавно кап ремонт весь стена квартира стать покрываться плесень каждый днём весь разрастаться квартира квартира ужасный сырость дышать очень тяжело проветривание отопление квартира помогать бабушка чувствовать каждый днём худой преклонный возраст ранний проблема квартира весь чисто воздух нормальный проживать условие очень сложно обращаться ук управление жилой дом адрес рязанский область р наш михайловский год михайлов ул партсъезд год генеральный директор приехать посмотреть квартира год просить помочь разобраться проблема скорее,Выполнение_работ_по_капитальному_ремонту
